taxon,lineage,probability,pangoLEARN_version,status,note
USA/Texas-GreaterHoustonArea/USATX-HMH-19642020/2020-05-18,B.1.1.118,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-19682020/2020-05-18,B.1.1.226,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-19692020/2020-05-18,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-19702020/2020-05-15,B.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-19722020/2020-05-19,B.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-19732020/2020-05-18,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-19742020/2020-05-18,B.1.5,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-19752020/2020-04-28,B.1.5,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-19782020/2020-05-19,B.1.325,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-19792020/2020-05-18,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-19812020/2020-05-18,B.1.1.169,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005022020/2020-07-25,B.1.280,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005072020/2020-05-08,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005152020/2020-05-11,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005172020/2020-05-09,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005182020/2020-05-02,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005222020/2020-04-27,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005252020/2020-04-04,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005262020/2020-04-28,B.1.265,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005272020/2020-04-16,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005292020/2020-05-09,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005302020/2020-04-28,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005332020/2020-05-11,B.1.265,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005342020/2020-05-10,B.1.370,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005362020/2020-05-11,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005372020/2020-05-11,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005382020/2020-05-11,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005392020/2020-05-12,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005402020/2020-05-11,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005412020/2020-04-27,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005432020/2020-05-12,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005452020/2020-05-12,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005462020/2020-05-12,B.1.265,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005482020/2020-05-10,B.1.265,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005492020/2020-04-30,B.1,1.0,2020-11-30,passed_qc,
USA/Arizona/USANM-UNM-005512020/2020-05-09,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005552020/2020-05-09,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005612020/2020-05-07,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005622020/2020-05-07,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005632020/2020-04-10,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005652020/2020-05-09,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005662020/2020-05-09,B.1.265,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005672020/2020-05-08,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005692020/2020-08-08,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005702020/2020-08-08,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005712020/2020-08-08,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005722020/2020-08-07,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005732020/2020-08-07,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005742020/2020-08-07,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005752020/2020-08-07,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005762020/2020-07-14,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005772020/2020-08-07,B.1.5,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005782020/2020-07-09,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005792020/2020-07-08,B.1.5,1.0,2020-11-30,passed_qc,
USA/Texas/USANM-UNM-005812020/2020-07-09,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005822020/2020-07-09,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005832020/2020-07-09,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005852020/2020-07-09,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005872020/2020-07-09,B.1.5,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005912020/2020-06-21,B.1,1.0,2020-11-30,passed_qc,
USA/NewMexico/USANM-UNM-005962020/2020-06-04,B.1.301,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35452020/2020-06-10,B.1.1.210,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35482020/2020-06-15,B.1.265,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35502020/2020-06-10,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35512020/2020-06-15,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35532020/2020-06-14,B.1.324,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35552020/2020-06-14,B.1.1.177,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35572020/2020-06-14,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35602020/2020-06-14,B.1.3,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35622020/2020-06-14,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35672020/2020-06-15,B.1.335,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35692020/2020-06-15,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35722020/2020-06-15,B.1.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35732020/2020-06-15,B.1.1.230,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35742020/2020-06-15,B.1.351,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35752020/2020-06-15,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35782020/2020-06-15,B.1.207,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35792020/2020-06-15,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35812020/2020-06-15,B.1.325,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35822020/2020-06-12,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35862020/2020-06-15,B.1.315,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35882020/2020-06-15,B.1.207,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35892020/2020-06-15,B.1.207,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35902020/2020-06-15,B.1.361,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35912020/2020-06-15,B.1.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35932020/2020-06-15,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35942020/2020-06-15,B.1.361,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-35952020/2020-06-15,B.1.374,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36002020/2020-06-15,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36022020/2020-06-15,B.1.336,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36052020/2020-06-15,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36062020/2020-06-15,B.1.1.118,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36072020/2020-06-15,B.1.326,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36082020/2020-06-15,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36092020/2020-06-15,B.1.325,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36132020/2020-06-15,B.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36142020/2020-06-15,B.1.370,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36152020/2020-06-16,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36182020/2020-06-15,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36212020/2020-06-15,B.1.325,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36222020/2020-06-16,B.1.1.148,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36262020/2020-06-12,B.1.1.226,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36272020/2020-06-15,B.1.369,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36282020/2020-06-15,B.1.370,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36292020/2020-06-12,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36322020/2020-06-15,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36332020/2020-06-12,B.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36342020/2020-06-15,B.1.374,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36352020/2020-06-15,B.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36382020/2020-06-15,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36392020/2020-06-15,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36412020/2020-06-12,B.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36442020/2020-06-15,B.1.241,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36472020/2020-06-15,B.1.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36482020/2020-06-15,B.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36492020/2020-06-15,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36522020/2020-06-15,B.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36572020/2020-06-15,B.1.369,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36592020/2020-06-15,B.1.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36602020/2020-06-15,B.1.361,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36622020/2020-06-15,B.1.1.210,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36932020/2020-06-16,B.1.369,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36942020/2020-06-15,B.1.194,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-36962020/2020-06-16,B.1.207,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37012020/2020-06-16,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37022020/2020-06-15,B.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37032020/2020-06-15,B.1.370,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37042020/2020-06-16,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37082020/2020-06-16,B.1.370,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37112020/2020-06-16,B.1.374,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37152020/2020-06-16,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37162020/2020-06-16,B.1.369,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37182020/2020-06-16,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37202020/2020-06-16,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37212020/2020-06-16,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37282020/2020-06-16,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37292020/2020-06-16,B.1.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37302020/2020-06-16,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37322020/2020-06-16,B.1.370,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37342020/2020-06-16,B.1.326,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37352020/2020-06-15,B.1.361,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37362020/2020-06-16,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37372020/2020-06-15,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37382020/2020-06-16,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37402020/2020-06-16,B.1.207,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37412020/2020-06-16,B.1.207,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37442020/2020-06-15,B.1.325,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37482020/2020-06-16,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37512020/2020-06-16,B.1.207,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37522020/2020-06-16,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37532020/2020-06-16,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37592020/2020-06-16,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37602020/2020-06-16,B.1.325,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37622020/2020-06-16,B.1.1.258,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37632020/2020-06-16,B.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37642020/2020-06-15,B.1.351,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37682020/2020-06-15,B.1.285,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37742020/2020-06-15,B.1.336,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37752020/2020-06-15,B.1.369,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37782020/2020-06-16,B.1.370,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37802020/2020-06-16,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37812020/2020-06-13,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37872020/2020-06-11,B.1.369,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37882020/2020-06-12,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37912020/2020-06-12,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37922020/2020-06-11,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37962020/2020-06-15,B.1.207,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-37982020/2020-06-12,B.1.3,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38012020/2020-06-14,B.1.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38032020/2020-06-15,B.1.370,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38042020/2020-06-12,B.1.361,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38052020/2020-06-15,B.1.1.148,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38062020/2020-06-11,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38072020/2020-06-12,B.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38092020/2020-06-15,B.1.351,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38102020/2020-06-12,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38142020/2020-06-12,B.1.370,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38152020/2020-06-12,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38182020/2020-06-11,B.1.374,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38192020/2020-06-16,B.1.361,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38202020/2020-06-11,B.1.361,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38222020/2020-06-12,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38242020/2020-06-13,B.1.207,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38262020/2020-06-12,B.1.325,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38272020/2020-06-12,B.1.370,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38292020/2020-06-12,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38302020/2020-06-11,B.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38312020/2020-06-12,B.1.325,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38332020/2020-06-12,B.1.325,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38342020/2020-06-11,B.1.207,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38352020/2020-06-16,B.1.374,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38372020/2020-06-16,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38412020/2020-06-16,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38432020/2020-06-11,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38462020/2020-06-15,B.1.265,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38482020/2020-06-15,B.1.369,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38492020/2020-06-14,B.1.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38512020/2020-06-15,B.1.369,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38542020/2020-06-16,B.1.207,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38552020/2020-06-17,B.1.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38562020/2020-06-16,B.1.1.148,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38572020/2020-06-17,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38762020/2020-06-17,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38772020/2020-06-16,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-38782020/2020-06-16,B.1.361,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-39032020/2020-06-15,B.1.369,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-39132020/2020-06-16,B.1.325,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-39152020/2020-06-16,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-39232020/2020-06-16,B.1.1.230,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-39992020/2020-06-17,B.1.325,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40002020/2020-06-16,B.1.325,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40012020/2020-06-17,B.1.361,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40032020/2020-06-12,B.1.1.210,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40042020/2020-06-16,B.1.1.229,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40072020/2020-06-16,B.1.369,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40092020/2020-06-12,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40172020/2020-06-16,B.1.336,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40182020/2020-06-16,B.1.361,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40192020/2020-06-16,B.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40202020/2020-06-16,B.1.336,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40212020/2020-06-16,B.1.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40232020/2020-06-15,B.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40242020/2020-06-16,B.1.206,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40272020/2020-06-16,B.1.1.177,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40282020/2020-06-16,B.1.370,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40302020/2020-06-16,B.1.325,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40312020/2020-06-12,B.1.348,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40332020/2020-06-16,B.1.207,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40352020/2020-06-16,B.1,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40392020/2020-06-16,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40422020/2020-06-17,B.1.1.177,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40452020/2020-06-17,B.1.363,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40522020/2020-06-17,B.1.207,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40552020/2020-06-18,B.1.2,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40562020/2020-06-17,B.1.3,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40572020/2020-06-18,B.1.361,1.0,2020-11-30,passed_qc,
USA/Texas-GreaterHoustonArea/USATX-HMH-40612020/2020-06-17,B.1.1.210,1.0,2020-11-30,passed_qc,
